term,count,bucket
democrat appeal,1,fp
appeal stop,1,fp
voting democrats,1,fp
repeated all,1,fp
caps negation,1,fp
negation children,1,fp
derogatory shorthand,1,fp
shorthand pedos,1,fp
profanity_or_taboo_language taboo,1,fp
taboo accusation,1,fp
accusation involving,1,fp
involving pedophiles,1,fp
pedophiles republicans,1,fp
protection class,1,fp
class politics,1,fp
politics gun,1,fp
culture_war_topic_salience child,1,fp
protection partisan,1,fp
partisan moral,1,fp
moral conflict,1,fp
conflict protect,1,fp
condemnation protected,1,fp
protected priorities,1,fp
priorities protect,1,fp
victimhood_or_persecution_framing workers,1,fp
workers children,1,fp
framed neglected,1,fp
neglected victims,1,fp
victims they,1,fp
strong accusatory,1,fp
accusatory outrage,1,fp
outrage through,1,fp
repeated contrasts,1,fp
contrasts republicans,1,fp
protect structure,1,fp
structure they,1,fp
protect gun,1,fp
rights children,1,fp
children they,1,fp
party republicans,1,fp
republican accusations,1,fp
democrat accusations,1,fp
accusations democrats,1,fp
democrats protect,1,fp
protect criminals,1,fp
criminals communities,1,fp
named_proper_nouns_density historical,1,fp
nouns including,1,fp
including democrats,1,fp
democrats americans,1,fp
americans nazis,1,fp
nazis just,1,fp
primary_policy_domain civil,1,fp
liberties guns,1,fp
guns censorship,1,fp
censorship searches,1,fp
searches trying,1,fp
historical_analogy_reference nazi,1,fp
nazi analogy,1,fp
analogy just,1,fp
specific_event_or_bill_reference constitutional,1,fp
constitutional amendment,1,fp
reference fourth,1,fp
framed censored,1,fp
censored deplatformed,1,fp
deplatformed censoring,1,fp
censoring deplatforming,1,fp
normative_moral_language rights,1,fp
rights violation,1,fp
violation condemnation,1,fp
condemnation violating,1,fp
emphatic_outrage extreme,1,fp
extreme historical,1,fp
historical comparison,1,fp
comparison condemnation,1,fp
condemnation just,1,fp
list_or_enumeration vertical,1,fp
vertical list,1,fp
alleged abuses,1,fp
abuses deplatforming,1,fp
americans trying,1,fp
rights violating,1,fp
repeated gerund,1,fp
gerund phrases,1,fp
phrases beginning,1,fp
beginning alleged,1,fp
alleged violations,1,fp
violations violating,1,fp
amendment violating,1,fp
violating attorney,1,fp
attorney client,1,fp
client privileges,1,fp
democrats have,1,fp
democrat rights,1,fp
rights abuse,1,fp
abuse accusations,1,fp
republican voting,1,fp
voting civil,1,fp
rights accusations,1,fp
accusations republicans,1,fp
republicans have,1,fp
named_proper_nouns_density australia,1,fp
australia jewish,1,fp
jewish salient,1,fp
salient proper,1,fp
proper group,1,fp
group references,1,fp
references gun,1,fp
international australia,1,fp
australia mirror,1,fp
mirror united,1,fp
states australia,1,fp
specific_event_or_bill_reference recent,1,fp
recent mass,1,fp
shooting terrorist,1,fp
terrorist act,1,fp
act claim,1,fp
claim sixteen,1,fp
people one,1,fp
one child,1,fp
child have,1,fp
have just,1,fp
just shot,1,fp
ban claim,1,fp
claim false,1,fp
false imaginary,1,fp
imaginary turns,1,fp
causal_claim_present shooting,1,fp
shooting presented,1,fp
presented evidence,1,fp
evidence against,1,fp
ban effectiveness,1,fp
effectiveness gun,1,fp
australia turns,1,fp
imaginary sixteen,1,fp
people shot,1,fp
policy_prescription_present mirror,1,fp
mirror implies,1,fp
implies preventability,1,fp
preventability through,1,fp
through gun,1,fp
policy declared,1,fp
declared preventable,1,fp
preventable tragedy,1,fp
uses shooting,1,fp
shooting report,1,fp
report argument,1,fp
policy turns,1,fp
ban narrative,1,fp
narrative mirror,1,fp
criticizes pro,1,fp
gun defensive,1,fp
defensive narrative,1,fp
narrative so,1,fp
called good,1,fp
good guy,1,fp
guy gun,1,fp
gun fantasy,1,fp
terrorism_or_hate_crime_framing shooting,1,fp
shooting framed,1,fp
framed anti,1,fp
semitic terrorism,1,fp
terrorism has,1,fp
has declared,1,fp
declared terrorist,1,fp
terrorist anti,1,fp
semitic act,1,fp
conversational register,1,fp
guns self,1,fp
defense transgender,1,fp
transgender public,1,fp
safety concealed,1,fp
culture_war_topic_salience transgender,1,fp
transgender bathroom,1,fp
bathroom safety,1,fp
safety controversy,1,fp
controversy trans,1,fp
worried about,1,fp
about being,1,fp
being confronted,1,fp
confronted public,1,fp
public bathrooms,1,fp
factual_assertion_vs_speculation hypothetical,1,fp
hypothetical expectation,1,fp
expectation about,1,fp
police response,1,fp
response cops,1,fp
sympathetic supportive,1,fp
sarcastic doubt,1,fp
doubt about,1,fp
police sympathy,1,fp
sympathy like,1,fp
yes am,1,fp
am sure,1,fp
sure cops,1,fp
frustration recommendation,1,fp
recommendation makes,1,fp
makes me,1,fp
me feel,1,fp
feel insane,1,fp
people giving,1,fp
giving concealed,1,fp
carry advice,1,fp
advice people,1,fp
original trans,1,fp
trans bathroom,1,fp
bathroom concealed,1,fp
carry scenario,1,fp
scenario shifts,1,fp
shifts conservatives,1,fp
conservatives maga,1,fp
maga harassment,1,fp
harassment scenario,1,fp
scenario tell,1,fp
tell conservatives,1,fp
conservatives just,1,fp
just comply,1,fp
comply de,1,fp
de escalate,1,fp
quote_or_attribution_embedding reported,1,fp
reported recommendation,1,fp
recommendation embedded,1,fp
embedded complaint,1,fp
complaint when,1,fp
when people,1,fp
profanity description,1,fp
description shooter,1,fp
shooter fucked,1,fp
fucked up,1,fp
up teenager,1,fp
informal_register_or_slang graphic,1,fp
graphic colloquial,1,fp
colloquial idiom,1,fp
idiom blew,1,fp
blew classful,1,fp
classful 1st,1,fp
1st graders,1,fp
graders smithereens,1,fp
specific_event_or_bill_reference 2012,1,fp
2012 school,1,fp
reference since,1,fp
asserts consistent,1,fp
consistent pattern,1,fp
pattern since,1,fp
since 2012,1,fp
2012 has,1,fp
has consistently,1,fp
consistently case,1,fp
case since,1,fp
hedging_or_qualification qualifies,1,fp
qualifies temporal,1,fp
temporal scope,1,fp
scope claim,1,fp
claim possibly,1,fp
possibly before,1,fp
before can,1,fp
can look,1,fp
look up,1,fp
call_to_action demands,1,fp
demands explanation,1,fp
explanation explain,1,fp
quoted question,1,fp
exemptions all,1,fp
rhetorical_question quoted,1,fp
quoted political,1,fp
political challenge,1,fp
democratic politicians,1,fp
politicians quoted,1,fp
quoted challenge,1,fp
challenge why,1,fp
blame toward,1,fp
toward republicans,1,fp
nra influence,1,fp
influence spineless,1,fp
spineless republicans,1,fp
republicans blocked,1,fp
blocked every,1,fp
single meaningful,1,fp
meaningful reform,1,fp
short original,1,fp
original medium,1,fp
medium mirror,1,fp
mirror texas,1,fp
texas nra,1,fp
nra msnbc,1,fp
msnbc rachel,1,fp
rachel maddow,1,fp
maddow mtg,1,fp
mtg nra,1,fp
violence we,1,fp
causal_claim_present more,1,fp
guns linked,1,fp
linked more,1,fp
more shootings,1,fp
shootings they,1,fp
they re,1,fp
re just,1,fp
just gonna,1,fp
gonna shoot,1,fp
shoot more,1,fp
more people,1,fp
people anyway,1,fp
condemns exploiting,1,fp
exploiting tragedy,1,fp
tragedy fundraising,1,fp
fundraising leveraging,1,fp
leveraging tragedy,1,fp
ridicule_or_mockery condemnatory,1,fp
condemnatory characterization,1,fp
characterization mtg,1,fp
mtg calls,1,fp
calls her,1,fp
her reprehensible,1,fp
quote_or_attribution_embedding attributed,1,fp
attributed quotation,1,fp
quotation organization,1,fp
spokesperson nra,1,fp
spokesperson we,1,fp
list_or_enumeration dash,1,fp
dash led,1,fp
led bullet,1,fp
bullet style,1,fp
style entries,1,fp
entries nra,1,fp
rights organization,1,fp
spokesperson right,1,fp
wing politician,1,fp
politician nra,1,fp
all_caps_emphasis frequent,1,fp
frequent all,1,fp
caps emphatic,1,fp
emphatic phrases,1,fp
phrases show,1,fp
show good,1,fp
exclamation question,1,fp
question punctuation,1,fp
punctuation emphatic,1,fp
emphatic capitalization,1,fp
capitalization right,1,fp
informal_register_or_slang rambling,1,fp
rambling informal,1,fp
style yes,1,fp
yes yes,1,fp
yes let,1,fp
response common,1,fp
local san,1,fp
diego san,1,fp
policy_prescription_present contrasts,1,fp
contrasts agents,1,fp
agents mental,1,fp
health response,1,fp
response gun,1,fp
reform sending,1,fp
sending more,1,fp
sarcastic minimization,1,fp
minimization school,1,fp
response ok,1,fp
ok mean,1,fp
mean only,1,fp
only another,1,fp
attack right,1,fp
angry demand,1,fp
reform instead,1,fp
instead symbolic,1,fp
symbolic response,1,fp
response rather,1,fp
than common,1,fp
enumeration proposed,1,fp
proposed responses,1,fp
responses more,1,fp
rhetorical_question sarcastic,1,fp
sarcastic rhetorical,1,fp
question end,1,fp
end right,1,fp
criticized_actor_type christian,1,fp
values conservatives,1,fp
conservatives government,1,fp
government responders,1,fp
targets christian,1,fp
values gun,1,fp
reform opponents,1,fp
opponents mirror,1,fp
targets progressive,1,fp
progressive gun,1,fp
control responders,1,fp
good progressive,1,fp
progressive folks,1,fp
profanity insult,1,fp
insult asshole,1,fp
informal insulting,1,fp
insulting register,1,fp
register another,1,fp
guns assault,1,fp
weapons assault,1,fp
asserts president,1,fp
president made,1,fp
made pro,1,fp
pro assault,1,fp
weapon statement,1,fp
statement said,1,fp
said everybody,1,fp
everybody needs,1,fp
needs have,1,fp
have assault,1,fp
moralized personal,1,fp
personal condemnation,1,fp
condemnation asshole,1,fp
mocking insult,1,fp
insult toward,1,fp
toward republican,1,fp
president another,1,fp
president republican,1,fp
criticism shifts,1,fp
criticism democrat,1,fp
informal_register_or_slang mocking,1,fp
mocking nickname,1,fp
nickname governor,1,fp
carry open,1,fp
primary_policy_domain public,1,fp
safety policing,1,fp
policing military,1,fp
military deployment,1,fp
deployment national,1,fp
causal_claim_present open,1,fp
carry reduces,1,fp
reduces barriers,1,fp
barriers family,1,fp
annihilator violence,1,fp
violence when,1,fp
carry there,1,fp
there fewer,1,fp
fewer roadblocks,1,fp
roadblocks stop,1,fp
stop family,1,fp
victimhood_or_persecution_framing families,1,fp
families framed,1,fp
framed potential,1,fp
potential victims,1,fp
victims armed,1,fp
armed violence,1,fp
violence family,1,fp
mocking epithet,1,fp
epithet governor,1,fp
between troop,1,fp
troop deployment,1,fp
deployment open,1,fp
carry policy,1,fp
policy can,1,fp
can deploy,1,fp
deploy all,1,fp
all national,1,fp
troops his,1,fp
his cities,1,fp
cities he,1,fp
he wants,1,fp
wants but,1,fp
but when,1,fp
criticized_actor_type governor,1,fp
governor state,1,fp
state executive,1,fp
executive governor,1,fp
mirror intensifies,1,fp
intensifies target,1,fp
target toward,1,fp
toward militarized,1,fp
militarized police,1,fp
police armed,1,fp
armed vigilantes,1,fp
vigilantes trigger,1,fp
trigger happy,1,fp
happy vigilantes,1,fp
vigilantes carry,1,fp
carry weapons,1,fp
weapons anywhere,1,fp
direct conversational,1,fp
conversational rebuttal,1,fp
rebuttal incredible,1,fp
incredible you,1,fp
reform mass,1,fp
culture_war_topic_salience nazis,1,fp
nazis extremism,1,fp
extremism gun,1,fp
violence debate,1,fp
debate where,1,fp
factual_assertion_vs_speculation direct,1,fp
direct factual,1,fp
factual denial,1,fp
denial claimed,1,fp
claimed experience,1,fp
experience you,1,fp
causal_claim_present easy,1,fp
easy gun,1,fp
access linked,1,fp
linked dangerous,1,fp
dangerous encounter,1,fp
encounter easy,1,fp
easy access,1,fp
access guns,1,fp
guns had,1,fp
had encounter,1,fp
encounter law,1,fp
policy_prescription_present push,1,fp
advocates pushing,1,fp
persuasion_or_argumentation rebuttal,1,fp
rebuttal argument,1,fp
argument correcting,1,fp
correcting another,1,fp
another narrative,1,fp
narrative you,1,fp
shooting you,1,fp
repeated negated,1,fp
negated second,1,fp
person clauses,1,fp
clauses you,1,fp
survive you,1,fp
individual associated,1,fp
associated nazis,1,fp
nazis extremists,1,fp
extremists where,1,fp
original nazi,1,fp
nazi associated,1,fp
shifts radical,1,fp
leftist associated,1,fp
target organizing,1,fp
organizing radical,1,fp
style slang,1,fp
slang like,1,fp
like really,1,fp
really getting,1,fp
policy_prescription_present armed,1,fp
rights exercise,1,fp
exercise framed,1,fp
framed last,1,fp
resort option,1,fp
resort will,1,fp
will exercising,1,fp
exercising our,1,fp
our second,1,fp
speaker group,1,fp
group framed,1,fp
framed pushed,1,fp
pushed last,1,fp
resort our,1,fp
normative_moral_language opponent,1,fp
opponent described,1,fp
described tyrant,1,fp
tyrant freaking,1,fp
expresses alarm,1,fp
alarm about,1,fp
about situation,1,fp
situation which,1,fp
which insane,1,fp
criticized_actor_type second,1,fp
amendment advocates,1,fp
advocates tyrant,1,fp
tyrant aligned,1,fp
aligned ingroup,1,fp
ingroup biggest,1,fp
biggest 2a,1,fp
2a advocates,1,fp
advocates mostly,1,fp
mostly simping,1,fp
us_vs_them_framing speaker,1,fp
side versus,1,fp
versus tyrant,1,fp
tyrant supporters,1,fp
supporters simping,1,fp
original armed,1,fp
rights last,1,fp
resort shifts,1,fp
shifts protest,1,fp
disobedience against,1,fp
against oligarchs,1,fp
oligarchs mass,1,fp
mass protest,1,fp
abbreviation informal,1,fp
phrasing ofc,1,fp
named_proper_nouns_density proper,1,fp
noun bezos,1,fp
bezos plus,1,fp
plus ideological,1,fp
ideological economic,1,fp
economic entities,1,fp
entities bezos,1,fp
billionaires driving,1,fp
culture_war_topic_salience anti,1,fp
anti capitalist,1,fp
capitalist climate,1,fp
politics framing,1,fp
framing capitalism,1,fp
causal_claim_present fossil,1,fp
billionaires cause,1,fp
billionaires human,1,fp
behavior driving,1,fp
asserts long,1,fp
long known,1,fp
known causal,1,fp
causal knowledge,1,fp
knowledge we,1,fp
known century,1,fp
condemnation climate,1,fp
elites ghouls,1,fp
inequality billionaire,1,fp
billionaire excess,1,fp
excess bezos,1,fp
argues interlocutor,1,fp
interlocutor protects,1,fp
protects climate,1,fp
elites but,1,fp
but ofc,1,fp
ofc you,1,fp
you can,1,fp
can say,1,fp
say because,1,fp
you ghouls,1,fp
item causal,1,fp
causal list,1,fp
list fossil,1,fp
between personal,1,fp
personal behavior,1,fp
behavior systemic,1,fp
systemic causes,1,fp
causes my,1,fp
my human,1,fp
behavior fossil,1,fp
criticized_actor_type billionaires,1,fp
billionaires capitalist,1,fp
capitalist fossil,1,fp
elites fossil,1,fp
fuel billionaire,1,fp
billionaire blame,1,fp
blame shifts,1,fp
anti government,1,fp
government green,1,fp
green elite,1,fp
elite blame,1,fp
blame government,1,fp
government overreach,1,fp
overreach green,1,fp
green grifters,1,fp
grifters climate,1,fp
climate elites,1,fp
named_proper_nouns_density congressional,1,fp
democrats named,1,fp
groups congressional,1,fp
primary_policy_domain education,1,fp
education guns,1,fp
protection transgender,1,fp
transgender issues,1,fp
issues public,1,fp
culture_war_topic_salience trans,1,fp
trans children,1,fp
children child,1,fp
protection politics,1,fp
politics bullying,1,fp
bullying trans,1,fp
trans kids,1,fp
states congress,1,fp
causal_claim_present caring,1,fp
caring about,1,fp
about kids,1,fp
kids would,1,fp
would lead,1,fp
lead education,1,fp
safety policies,1,fp
policies if,1,fp
policy_prescription_present fund,1,fp
fund education,1,fp
laws they,1,fp
normative_moral_language questions,1,fp
questions moral,1,fp
moral commitment,1,fp
commitment children,1,fp
children actually,1,fp
conditional argument,1,fp
argument criticizing,1,fp
criticizing policy,1,fp
policy priorities,1,fp
priorities if,1,fp
conditional political,1,fp
political critique,1,fp
critique if,1,fp
list fund,1,fp
republican members,1,fp
members congress,1,fp
republican critique,1,fp
critique shifts,1,fp
democrat critique,1,fp
critique border,1,fp
border gender,1,fp
gender police,1,fp
police issues,1,fp
issues congressional,1,fp
congressional democrats,1,fp
direct informal,1,fp
insult idiot,1,fp
laws second,1,fp
amendment strictest,1,fp
reference 2nd,1,fp
states cities,1,fp
cities states,1,fp
asserted empirical,1,fp
empirical comparison,1,fp
comparison gun,1,fp
deaths states,1,fp
law strictness,1,fp
strictness linked,1,fp
linked gun,1,fp
gun death,1,fp
death rates,1,fp
rates strictest,1,fp
deaths those,1,fp
highest rates,1,fp
condemns absolutist,1,fp
absolutist second,1,fp
amendment interpretation,1,fp
interpretation anyone,1,fp
who thinks,1,fp
thinks 2nd,1,fp
amendment means,1,fp
means anything,1,fp
anything goes,1,fp
goes idiot,1,fp
uses asserted,1,fp
asserted statistics,1,fp
statistics argue,1,fp
argue stricter,1,fp
law view,1,fp
view fact,1,fp
insults people,1,fp
people holding,1,fp
holding absolutist,1,fp
absolutist gun,1,fp
rights view,1,fp
view idiot,1,fp
between strict,1,fp
strict loose,1,fp
law jurisdictions,1,fp
jurisdictions strictest,1,fp
lowest those,1,fp
advocates people,1,fp
people claiming,1,fp
claiming need,1,fp
need arsenals,1,fp
arsenals people,1,fp
people come,1,fp
come up,1,fp
up most,1,fp
most ridiculous,1,fp
ridiculous reasons,1,fp
why they,1,fp
they need,1,fp
need arsenal,1,fp
criticizes arsenal,1,fp
arsenal 2a,1,fp
2a absolutists,1,fp
absolutists mirror,1,fp
advocates reasons,1,fp
need more,1,fp
phrasing ngl,1,fp
nouns trump,1,fp
violence victim,1,fp
specific_event_or_bill_reference assassination,1,fp
attempt discourse,1,fp
discourse around,1,fp
around president,1,fp
president assassination,1,fp
assassination attempts,1,fp
speaker frames,1,fp
frames self,1,fp
self group,1,fp
group harmed,1,fp
